PRECISE MISSION TIME (min),Pvx,Pvy,Pvz,Ppx,Ppy,Ppz,Distance X,Distance Y,Distance Z,Total Distance
11.75314721,-7.915063227,0.681466417,1.742831233,687.1538134,5163.418163,4188.609853,-7.9147755,0.684569,1.745374,3389.193955
11.76981388,-7.915641948,0.675260937,1.737745638,679.2384593,5164.096527,4190.350142,-7.9153541,0.678364,1.740289,3397.326705
11.78648055,-7.91622067,0.669055458,1.732660043,671.3225311,5164.768685,4192.085344,-7.9159282,0.672158,1.735202,3405.458411
11.80314721,-7.916799392,0.662849978,1.727574448,663.4060195,5165.434637,4193.815462,-7.9165116,0.665952,1.730118,3413.589091
11.81981388,-7.917378114,0.656644499,1.722488853,655.4889292,5166.094385,4195.540494,-7.9170903,0.659748,1.725032,3421.718748
11.83648055,-7.917956835,0.650439019,1.717403257,647.5712649,5166.747926,4197.260439,-7.9176643,0.653541,1.719945,3429.847384
11.85314721,-7.918535557,0.64423354,1.712317662,639.6530171,5167.395263,4198.9753,-7.9182478,0.647337,1.714861,3437.975019
11.86981388,-7.919114279,0.63802806,1.707232067,631.7341906,5168.036394,4200.685075,-7.9188265,0.641131,1.709775,3446.101653
11.88648055,-7.919693,0.631822581,1.702146472,623.8147901,5168.671319,4202.389764,-7.9194005,0.634925,1.704689,3454.227292
11.90314721,-7.920271722,0.625617101,1.697060877,615.8948062,5169.300039,4204.089368,-7.9199839,0.62872,1.699604,3462.351951
11.91981388,-7.920850444,0.619411622,1.691975282,607.9742435,5169.922553,4205.783886,-7.9205627,0.622514,1.694518,3470.475634
11.93648055,-7.921429165,0.613206143,1.686889686,600.0531069,5170.538862,4207.473318,-7.9211366,0.616309,1.689432,3478.598345
11.95314721,-7.922007887,0.607000663,1.681804091,592.1313867,5171.148965,4209.157665,-7.9217202,0.610103,1.684347,3486.720099
11.96981388,-7.922586609,0.600795184,1.676718496,584.2090879,5171.752863,4210.836927,-7.9222988,0.603898,1.679262,3494.840902
11.98648055,-7.923165331,0.594589704,1.671632901,576.2862151,5172.350556,4212.511102,-7.9228728,0.597693,1.674175,3502.960755
12.00314721,-7.923744052,0.588384225,1.666547306,568.3627588,5172.942043,4214.180192,-7.9234563,0.591487,1.66909,3511.079676
12.01981388,-7.924322774,0.582178745,1.66146171,560.4387238,5173.527324,4215.844197,-7.924035,0.585281,1.664005,3519.197668
12.03648055,-7.924901496,0.575973266,1.656376115,552.5141149,5174.1064,4217.503115,-7.9246089,0.579076,1.658918,3527.314734
12.05314721,-7.925480217,0.569767786,1.65129052,544.5889224,5174.679271,4219.156949,-7.9251925,0.572871,1.653834,3535.430892
12.06981388,-7.926058939,0.563562307,1.646204925,536.6631513,5175.245936,4220.805697,-7.9257711,0.566665,1.648748,3543.546145
12.08648055,-7.926637661,0.557356827,1.64111933,528.7368061,5175.806395,4222.449359,-7.9263452,0.560459,1.643662,3551.660496
12.10314721,-7.927216383,0.551151348,1.636033735,520.8098775,5176.360649,4224.087935,-7.9269286,0.554254,1.638576,3559.773961
12.11981388,-7.927795104,0.544945868,1.630948139,512.8823702,5176.908698,4225.721427,-7.9275073,0.548049,1.633492,3567.886546
12.13648055,-7.928373826,0.538740389,1.625862544,504.9542889,5177.450541,4227.349831,-7.9280813,0.541843,1.628404,3575.998251
12.15314721,-7.928952548,0.532534909,1.620776949,497.0256241,5177.986179,4228.973151,-7.9286648,0.535638,1.62332,3584.109096
12.16981388,-7.929531269,0.52632943,1.615691354,489.0963806,5178.515611,4230.591386,-7.9292435,0.529432,1.618235,3592.219083
12.18648055,-7.930109991,0.52012395,1.610605759,481.1665632,5179.038837,4232.204534,-7.9298174,0.523226,1.613148,3600.328215
12.20314721,-7.930688713,0.513918471,1.605520164,473.2361622,5179.555859,4233.812597,-7.930401,0.517022,1.608063,3608.436509
12.21981388,-7.931267435,0.507712992,1.600434568,465.3051826,5180.066675,4235.415575,-7.9309796,0.510816,1.602978,3616.543969
12.23648055,-7.931846156,0.501507512,1.595348973,457.3730235,5180.564454,4237.007863,-7.9321591,0.497779,1.592288,3624.649665
12.25314721,-7.933635791,0.481640605,1.579058265,449.4408798,5181.062461,4238.60034,-7.9321437,0.498007,1.592477,3632.755398
12.26981388,-7.934227619,0.474640037,1.57331225,441.5069466,5181.540602,4240.176525,-7.9339332,0.478141,1.576185,3640.8585
12.28648055,-7.934819447,0.46763947,1.567566236,433.5724262,5182.011741,4241.746964,-7.9345204,0.471139,1.570439,3648.960652
12.30314721,-7.935411275,0.460638903,1.561820222,425.6373092,5182.475881,4243.311657,-7.935117,0.46414,1.564693,3657.061873
12.31981388,-7.936003103,0.453638335,1.556074207,417.7016005,5182.933019,4244.870605,-7.9357087,0.457138,1.558948,3665.162167
12.33648055,-7.936594931,0.446637768,1.550328193,409.7653046,5183.383157,4246.423806,-7.9362959,0.450138,1.553201,3673.26154
12.35314721,-7.937186759,0.439637201,1.544582178,401.8284122,5183.826295,4247.971261,-7.9368924,0.443138,1.547455,3681.360012
12.36981388,-7.937778587,0.432636633,1.538836164,393.8909279,5184.262432,4249.51297,-7.9374843,0.436137,1.541709,3689.457589
12.38648055,-7.938370415,0.425636066,1.53309015,385.9528566,5184.691568,4251.048933,-7.9380713,0.429136,1.535963,3697.554274
12.40314721,-7.938962243,0.418635498,1.527344135,378.0141887,5185.113704,4252.57915,-7.9386679,0.422136,1.530217,3705.650088
12.41981388,-7.939554071,0.411634931,1.521598121,370.0749289,5185.528839,4254.103622,-7.9392598,0.415135,1.524472,3713.745037
12.43648055,-7.940145898,0.404634364,1.515852107,362.1350821,5185.936974,4255.622346,-7.9398468,0.408135,1.518724,3721.839126
12.45314721,-7.940737726,0.397633796,1.510106092,354.1946387,5186.338108,4257.135326,-7.9404434,0.401134,1.51298,3729.932373
12.46981388,-7.941329554,0.390633229,1.504360078,346.2536035,5186.732241,4258.642559,-7.9410352,0.394133,1.507233,3738.024785
12.48648055,-7.941921382,0.383632661,1.498614063,338.3119812,5187.119374,4260.144046,-7.9416223,0.387133,1.501487,3746.116367
12.50314721,-7.94251321,0.376632094,1.492868049,330.3697623,5187.499507,4261.639787,-7.9422189,0.380133,1.495741,3754.207139
12.51981388,-7.943105038,0.369631527,1.487122035,322.4269516,5187.872638,4263.129782,-7.9428107,0.373131,1.489995,3762.297105
12.53648055,-7.943696866,0.362630959,1.48137602,314.4835538,5188.23877,4264.614031,-7.9433978,0.366132,1.484249,3770.386272
12.55314721,-7.944288694,0.355630392,1.475630006,306.5395595,5188.5979,4266.092534,-7.9439943,0.35913,1.478503,3778.474658
12.56981388,-7.944880522,0.348629825,1.469883991,298.5949733,5188.95003,4267.565291,-7.9445862,0.35213,1.472757,3786.562269
12.58648055,-7.94547235,0.341629257,1.464137977,290.6498,5189.29516,4269.032302,-7.9451733,0.34513,1.467011,3794.649111
12.60314721,-7.946064178,0.33462869,1.458391963,282.7040302,5189.633289,4270.493567,-7.9457698,0.338129,1.461265,3802.735203
12.61981388,-7.946656006,0.327628122,1.452645948,274.7576685,5189.964417,4271.949086,-7.9463617,0.331128,1.455519,3810.820551
12.63648055,-7.947247833,0.320627555,1.446899934,266.8107198,5190.288545,4273.398859,-7.9469487,0.324128,1.449773,3818.905159
12.65314721,-7.947839661,0.313626988,1.44115392,258.8631744,5190.605672,4274.842886,-7.9475454,0.317127,1.444027,3826.989048
12.66981388,-7.948431489,0.30662642,1.435407905,250.9150372,5190.915799,4276.281167,-7.9481372,0.310127,1.438281,3835.072223
12.68648055,-7.949023317,0.299625853,1.429661891,242.966313,5191.218925,4277.713701,-7.9487242,0.303126,1.432534,3843.154689
12.70314721,-7.949615145,0.292625285,1.423915876,235.0169922,5191.515051,4279.140491,-7.9493208,0.296126,1.42679,3851.236466
12.71981388,-7.950206973,0.285624718,1.418169862,227.0670796,5191.804176,4280.561534,-7.9499126,0.289125,1.421043,3859.31756
12.73648055,-7.950798801,0.278624151,1.412423848,219.1165798,5192.0863,4281.97683,-7.9504998,0.282124,1.415296,3867.397974
12.75314721,-7.951390629,0.271623583,1.406677833,211.1654835,5192.361424,4283.386381,-7.9510963,0.275124,1.409551,3875.477731
12.76981388,-7.951982457,0.264623016,1.400931819,203.2137954,5192.629547,4284.790186,-7.9516881,0.268123,1.403805,3883.556833
12.78648055,-7.952574285,0.257622449,1.395185805,195.2615202,5192.89067,4286.188244,-7.9522752,0.261123,1.398058,3891.635288
12.80314721,-7.953166113,0.250621881,1.38943979,187.3086484,5193.144792,4287.580558,-7.9528718,0.254122,1.392314,3899.713115
12.81981388,-7.95375794,0.243621314,1.383693776,179.3551848,5193.391914,4288.967125,-7.9534636,0.247122,1.386567,3907.790319
12.83648055,-7.954349768,0.236620746,1.377947761,171.4011341,5193.632035,4290.347945,-7.9540507,0.240121,1.38082,3915.866905
12.85314721,-7.954941596,0.229620179,1.372201747,163.4464869,5193.865155,4291.72302,-7.9546472,0.23312,1.375075,3923.942893
12.86981388,-7.955533424,0.222619612,1.366455733,155.4912478,5194.091275,4293.092349,-7.9552391,0.22612,1.369329,3932.018289
12.88648055,-7.956125252,0.215619044,1.360709718,147.5354216,5194.310395,4294.455931,-7.9558262,0.21912,1.363582,3940.093098
12.90314721,-7.95671708,0.208618477,1.354963704,139.5789989,5194.522513,4295.813768,-7.9564227,0.212118,1.357837,3948.16734
12.91981388,-7.957308908,0.20161791,1.34921769,131.6219843,5194.727632,4297.165859,-7.9570146,0.205119,1.352091,3956.24102
12.93648055,-7.957900736,0.194617342,1.343471675,123.6643826,5194.925749,4298.512203,-7.9576017,0.198117,1.346344,3964.314143
12.95314721,-7.958492564,0.187616775,1.337725661,115.7061844,5195.116866,4299.852802,-7.9581982,0.191117,1.340599,3972.386729
12.96981388,-7.959084392,0.180616207,1.331979646,107.7473943,5195.300983,4301.187655,-7.9587901,0.184117,1.334853,3980.458784
12.98648055,-7.95967622,0.17361564,1.326233632,99.7880172,5195.478099,4302.516761,-7.9593771,0.177116,1.329106,3988.530313
13.00314721,-7.960268048,0.166615073,1.320487618,91.82804347,5195.648214,4303.840122,-7.95997373,0.170115,1.323361,3996.601335
13.01981388,-7.960859875,0.159614505,1.314741603,83.86747792,5195.811329,4305.157737,-7.96056555,0.163115,1.317615,4004.671857
13.03648055,-7.961451703,0.152613938,1.308995589,75.90632531,5195.967443,4306.469605,-7.96115261,0.156114,1.311868,4012.741883
13.05314721,-7.962043531,0.14561337,1.303249575,67.9445761,5196.116557,4307.775728,-7.96174921,0.149114,1.306123,4020.811433
13.06981388,-7.962635359,0.138612803,1.29750356,59.98223506,5196.25867,4309.076105,-7.96234104,0.142113,1.300377,4028.880513
13.08648055,-7.963227187,0.131612236,1.291757546,52.01930698,5196.393782,4310.370735,-7.96292808,0.135112,1.29463,4036.949128
13.10314721,-7.963819015,0.124611668,1.286011531,44.05578228,5196.521894,4311.659619,-7.9635247,0.128112,1.288884,4045.017298
13.11981388,-7.964410843,0.117611101,1.280265517,36.09166576,5196.643006,4312.942758,-7.96411652,0.121112,1.283139,4053.085028
13.13648055,-7.965002671,0.110610534,1.274519503,28.12696219,5196.757116,4314.22015,-7.96470357,0.11411,1.277392,4061.152323
13.15314721,-7.965594499,0.103609966,1.268773488,20.16166201,5196.864227,4315.491797,-7.96530018,0.107111,1.271647,4069.219204
13.16981388,-7.966186327,0.096609399,1.263027474,12.19577001,5196.964336,4316.757698,-7.965892,0.100109,1.265901,4077.285675
13.18648055,-7.966778155,0.089608831,1.25728146,4.229290952,5197.057445,4318.017852,-7.966479058,0.093109,1.260154,4085.351743
13.20314721,-7.967369983,0.082608264,1.251535445,-3.73778471,5197.143554,4319.27226,-7.967075662,0.086109,1.254408,4093.417426
13.21981388,-7.96796181,0.075607697,1.245789431,-11.7054522,5197.222662,4320.520923,-7.96766749,0.079108,1.248663,4101.482731
13.23648055,-7.968553638,0.068607129,1.240043416,-19.67368361,5197.28807,4321.758253,-7.96823141,0.065408,1.23733,4109.546724
13.25314721,-7.969099212,0.04820825,1.22312481,-27.64192057,5197.353702,4322.995769,-7.96823696,0.065632,1.237516,4117.610752
13.26981388,-7.968462672,0.042257116,1.218070652,-35.61070311,5197.398935,4324.216367,-7.96878254,0.045233,1.220598,4125.672601
13.28648055,-7.967826132,0.036305982,1.213016494,-43.57884432,5197.438216,4325.43191,-7.96814121,0.039281,1.215543,4133.73302
13.30314721,-7.967189592,0.030354849,1.207962335,-51.54635378,5197.471546,4326.6424,-7.96750946,0.03333,1.21049,4141.792028
13.31981388,-7.966553052,0.024403715,1.202908177,-59.51322669,5197.498926,4327.847836,-7.96687291,0.02738,1.205436,4149.849626
13.33648055,-7.965916512,0.018452581,1.197854019,-67.47945829,5197.520354,4329.048216,-7.9662316,0.021428,1.20038,4157.905817
13.35314721,-7.965279972,0.012501447,1.192799861,-75.44505812,5197.535831,4330.243543,-7.96559983,0.015477,1.195327,4165.960619
13.36981388,-7.964643432,0.006550313,1.187745703,-83.41002142,5197.545357,4331.433816,-7.9649633,0.009526,1.190273,4174.014033
13.38648055,-7.964006892,0.000599179,1.182691545,-91.3743434,5197.548932,4332.619034,-7.96432198,0.003575,1.185218,4182.066062
13.40314721,-7.963370351,-0.005351955,1.177637387,-99.33803361,5197.546555,4333.799199,-7.96369021,-0.002377,1.180165,4190.116724
13.41981388,-7.962733811,-0.011303089,1.172583229,-107.3010873,5197.538228,4334.97431,-7.96305369,-0.008327,1.175111,4198.166021
13.43648055,-7.962097271,-0.017254223,1.167529071,-115.2634996,5197.523949,4336.144365,-7.9624123,-0.014279,1.170055,4206.213955
13.45314721,-7.961460731,-0.023205357,1.162474913,-123.2252802,5197.503719,4337.309368,-7.9617806,-0.02023,1.165003,4214.260544
13.46981388,-7.960824191,-0.02915649,1.157420754,-131.1864243,5197.477538,4338.469316,-7.9611441,-0.026181,1.159948,4222.30579
13.48648055,-7.960187651,-0.035107624,1.152366596,-139.146927,5197.445406,4339.624209,-7.9605027,-0.032132,1.154893,4230.349695
13.50314721,-7.959551111,-0.041058758,1.147312438,-147.106798,5197.407323,4340.774049,-7.959871,-0.038083,1.14984,4238.392277
13.51981388,-7.958914571,-0.047009892,1.14225828,-155.0660324,5197.363289,4341.918834,-7.9592344,-0.044034,1.144785,4246.433539
13.53648055,-7.958278031,-0.052961026,1.137204122,-163.0246255,5197.313303,4343.058565,-7.9585931,-0.049986,1.139731,4254.473482
13.55314721,-7.957641491,-0.05891216,1.132149964,-170.9825869,5197.257367,4344.193242,-7.9579614,-0.055936,1.134677,4262.512124
13.56981388,-7.957004951,-0.064863294,1.127095806,-178.9399117,5197.195479,4345.322865,-7.9573248,-0.061888,1.129623,4270.549468
13.58648055,-7.95636841,-0.070814428,1.122041648,-186.8965952,5197.12764,4346.447434,-7.9566835,-0.067839,1.124569,4278.585516
13.60314721,-7.95573187,-0.076765562,1.11698749,-194.8526469,5197.05385,4347.566948,-7.9560517,-0.07379,1.119514,4286.620286
13.61981388,-7.95509533,-0.082716696,1.111933331,-202.8080621,5196.974109,4348.681409,-7.9554152,-0.079741,1.114461,4294.653779
13.63648055,-7.95445879,-0.088667829,1.106879173,-210.762836,5196.888417,4349.790815,-7.9547739,-0.085692,1.109406,4302.685998
13.65314721,-7.95382225,-0.094618963,1.101825015,-218.7169781,5196.796773,4350.895167,-7.9541421,-0.091644,1.104352,4310.716962
13.66981388,-7.95318571,-0.100570097,1.096770857,-226.6704837,5196.699179,4351.994465,-7.9535056,-0.097594,1.099298,4318.746671
13.68648055,-7.95254917,-0.106521231,1.091716699,-234.623348,5196.595633,4353.088709,-7.9528643,-0.103546,1.094244,4326.775129
13.70314721,-7.95191263,-0.112472365,1.086662541,-242.5755804,5196.486136,4354.177899,-7.9522324,-0.109497,1.08919,4334.802353
13.71981388,-7.95127609,-0.118423499,1.081608383,-250.5271764,5196.370688,4355.262034,-7.951596,-0.115448,1.084135,4342.828346
13.73648055,-7.95063955,-0.124374633,1.076554225,-258.478131,5196.249289,4356.341115,-7.9509546,-0.121399,1.079081,4350.853109
13.75314721,-7.95000301,-0.130325767,1.071500067,-266.4284539,5196.121939,4357.415142,-7.9503229,-0.12735,1.074027,4358.876661
13.76981388,-7.949366469,-0.136276901,1.066445909,-274.3781402,5195.988638,4358.484116,-7.9496863,-0.133301,1.068974,4366.899004
13.78648055,-7.948729929,-0.142228034,1.06139175,-282.3271852,5195.849385,4359.548034,-7.949045,-0.139253,1.063918,4374.920141
13.80314721,-7.948093389,-0.148179168,1.056337592,-290.2755985,5195.704182,4360.606899,-7.9484133,-0.145203,1.058865,4382.940088
13.81981388,-7.947456849,-0.154130302,1.051283434,-298.2233752,5195.553027,4361.66071,-7.9477767,-0.151155,1.053811,4390.958848
13.83648055,-7.946820309,-0.160081436,1.046229276,-306.1705106,5195.395921,4362.709466,-7.9471354,-0.157106,1.048756,4398.976425
13.85314721,-7.946183769,-0.16603257,1.041175118,-314.1170142,5195.232864,4363.753168,-7.9465036,-0.163057,1.043702,4406.992834
13.86981388,-7.945547229,-0.171983704,1.03612096,-322.0628813,5195.063856,4364.791816,-7.9458671,-0.169008,1.038648,4415.00808
13.88648055,-7.944910689,-0.177934838,1.031066802,-330.0081071,5194.888897,4365.82541,-7.9452258,-0.174959,1.033594,4423.022164
13.90314721,-7.944274149,-0.183885972,1.026012644,-337.9527011,5194.707986,4366.85395,-7.944594,-0.180911,1.02854,4431.035103
13.91981388,-7.943637609,-0.189837106,1.020958486,-345.8966586,5194.521125,4367.877435,-7.9439575,-0.186861,1.023485,4439.0469
13.93648055,-7.943001068,-0.19578824,1.015904328,-353.8399747,5194.328312,4368.895866,-7.9433161,-0.192813,1.018431,4447.057559
13.95314721,-7.942364528,-0.201739373,1.010850169,-361.7826591,5194.129548,4369.909244,-7.9426844,-0.198764,1.013378,4455.067096
13.96981388,-7.941727988,-0.207690507,1.005796011,-369.724707,5193.924833,4370.917567,-7.9420479,-0.204715,1.008323,4463.075513
13.98648055,-7.941091448,-0.213641641,1.000741853,-377.6661135,5193.714167,4371.920836,-7.9414065,-0.210666,1.003269,4471.082814
14.00314721,-7.940454908,-0.219592775,0.995687695,-385.6068883,5193.49755,4372.919051,-7.9407748,-0.216617,0.998215,4479.089015
14.01981388,-7.939818368,-0.225543909,0.990633537,-393.5470265,5193.274982,4373.912211,-7.9401382,-0.222568,0.99316,4487.09412
14.03648055,-7.939181828,-0.231495043,0.985579379,-401.4865234,5193.046462,4374.900318,-7.9394969,-0.22852,0.988107,4495.09813
14.05314721,-7.938545288,-0.237446177,0.980525221,-409.4253886,5192.811992,4375.88337,-7.9388652,-0.23447,0.983052,4503.101064
14.06981388,-7.937908748,-0.243397311,0.975471063,-417.3636172,5192.57157,4376.861368,-7.9382286,-0.240422,0.977998,4511.102924
14.08648055,-7.937272208,-0.249348445,0.970416905,-425.3012045,5192.325197,4377.834312,-7.9375873,-0.246373,0.972944,4519.103712
14.10314721,-7.936635668,-0.255299578,0.965362746,-433.23816,5192.072873,4378.802202,-7.9369555,-0.252324,0.96789,4527.103446
14.11981388,-7.935999127,-0.261250712,0.960308588,-441.174479,5191.814598,4379.765038,-7.936319,-0.258275,0.962836,4535.102128
14.13648055,-7.935362587,-0.267201846,0.95525443,-449.1101567,5191.550372,4380.722819,-7.9356777,-0.264226,0.957781,4543.099761
14.15314721,-7.934726047,-0.27315298,0.950200272,-457.0452026,5191.280194,4381.675547,-7.9350459,-0.270178,0.952728,4551.096363
14.16981388,-7.934089507,-0.279104114,0.945146114,-464.9796119,5191.004066,4382.62322,-7.9344093,-0.276128,0.947673,4559.091936
14.18648055,-7.933452967,-0.285055248,0.940091956,-472.91338,5190.721986,4383.565839,-7.9337681,-0.28208,0.942619,4567.086482
14.20314721,-7.932816427,-0.291006382,0.935037798,-480.8465163,5190.433955,4384.503404,-7.9331363,-0.288031,0.937565,4575.08002
