PRECISE MISSION TIME (min),Ppx,Ppy,Ppz
10239.16998,-269684.435,-95469.98875,-69574.58624
10240.16998,-269628.5029,-95455.42015,-69574.25644
10241.16998,-269572.5554,-95440.84666,-69573.92291
10242.16998,-269516.5927,-95426.2683,-69573.58564
10243.16998,-269460.6147,-95411.68504,-69573.24463
10244.16998,-269404.6214,-95397.09689,-69572.89988
10245.16998,-269348.6127,-95382.50385,-69572.55139
10246.16998,-269292.5887,-95367.90591,-69572.19916
10247.16998,-269236.5494,-95353.30307,-69571.84317
10248.16998,-269180.4948,-95338.69533,-69571.48344
10249.16998,-269124.4248,-95324.08269,-69571.11995
10250.16998,-269068.3395,-95309.46514,-69570.75271
10251.16998,-269012.2388,-95294.84269,-69570.38171
10252.16998,-268956.1228,-95280.21532,-69570.00696
10253.16998,-268899.9914,-95265.58303,-69569.62844
10254.16998,-268843.8447,-95250.94583,-69569.24616
10255.16998,-268787.6825,-95236.30371,-69568.86011
10256.16998,-268731.505,-95221.65667,-69568.47029
10257.16998,-268675.3122,-95207.00471,-69568.0767
10258.16998,-268619.1039,-95192.34781,-69567.67934
10259.16998,-268562.8802,-95177.68599,-69567.2782
10260.16998,-268506.6412,-95163.01924,-69566.87329
10261.16998,-268450.3867,-95148.34755,-69566.46459
10262.16998,-268394.1168,-95133.67092,-69566.05211
10263.16998,-268337.8315,-95118.98935,-69565.63585
10264.16998,-268281.5308,-95104.30284,-69565.21579
10265.16998,-268225.2146,-95089.61138,-69564.79195
10266.16998,-268168.8831,-95074.91498,-69564.36431
10267.16998,-268112.5361,-95060.21362,-69563.93288
10268.16998,-268056.1736,-95045.50732,-69563.49765
10269.16998,-267999.7957,-95030.79605,-69563.05863
10270.16998,-267943.4023,-95016.07983,-69562.6158
10271.16998,-267886.9935,-95001.35865,-69562.16916
10272.16998,-267830.5692,-94986.6325,-69561.71872
10273.16998,-267774.1294,-94971.90139,-69561.26447
10274.16998,-267717.6742,-94957.1653,-69560.8064
10275.16998,-267661.2035,-94942.42425,-69560.34453
10276.16998,-267604.7172,-94927.67822,-69559.87883
10277.16998,-267548.2155,-94912.92722,-69559.40932
10278.16998,-267491.6983,-94898.17123,-69558.93598
10279.16998,-267435.1656,-94883.41027,-69558.45882
10280.16998,-267378.6174,-94868.64432,-69557.97784
10281.16998,-267322.0536,-94853.87338,-69557.49303
10282.16998,-267265.4744,-94839.09745,-69557.00438
10283.16998,-267208.8796,-94824.31653,-69556.5119
10284.16998,-267152.2693,-94809.53061,-69556.01559
10285.16998,-267095.6434,-94794.7397,-69555.51543
10286.16998,-267039.002,-94779.94378,-69555.01144
10287.16998,-266982.345,-94765.14286,-69554.5036
10288.16998,-266925.6725,-94750.33694,-69553.99192
10289.16998,-266868.9844,-94735.526,-69553.47638
10290.16998,-266812.2808,-94720.71006,-69552.957
10291.16998,-266755.5615,-94705.8891,-69552.43377
10292.16998,-266698.8267,-94691.06313,-69551.90667
10293.16998,-266642.0764,-94676.23213,-69551.37573
10294.16998,-266585.3104,-94661.39612,-69550.84092
10295.16998,-266528.5288,-94646.55508,-69550.30224
10296.16998,-266471.7316,-94631.70901,-69549.7597
10297.16998,-266414.9188,-94616.85791,-69549.2133
10298.16998,-266358.0904,-94602.00178,-69548.66302
10299.16998,-266301.2464,-94587.14062,-69548.10887
10300.16998,-266244.3868,-94572.27442,-69547.55085
10301.16998,-266187.5115,-94557.40317,-69546.98894
10302.16998,-266130.6206,-94542.52689,-69546.42316
10303.16998,-266073.7141,-94527.64555,-69545.85349
10304.16998,-266016.7919,-94512.75917,-69545.27994
10305.16998,-265959.854,-94497.86774,-69544.70251
10306.16998,-265902.9005,-94482.97125,-69544.12118
10307.16998,-265845.9313,-94468.06971,-69543.53596
10308.16998,-265788.9465,-94453.16311,-69542.94684
10309.16998,-265731.9459,-94438.25144,-69542.35383
10310.16998,-265674.9297,-94423.33472,-69541.75691
10311.16998,-265617.8978,-94408.41292,-69541.15609
10312.16998,-265560.8502,-94393.48605,-69540.55137
10313.16998,-265503.7869,-94378.55411,-69539.94274
10314.16998,-265446.7079,-94363.6171,-69539.3302
10315.16998,-265389.6132,-94348.67501,-69538.71375
10316.16998,-265332.5028,-94333.72783,-69538.09338
10317.16998,-265275.3767,-94318.77557,-69537.4691
10318.16998,-265218.2348,-94303.81823,-69536.8409
10319.16998,-265161.0772,-94288.8558,-69536.20877
10320.16998,-265103.9038,-94273.88827,-69535.57272
10321.16998,-265046.7147,-94258.91565,-69534.93274
10322.16998,-264989.5099,-94243.93794,-69534.28883
10323.16998,-264932.2893,-94228.95512,-69533.64098
10324.16998,-264875.0529,-94213.9672,-69532.9892
10325.16998,-264817.8007,-94198.97418,-69532.33349
10326.16998,-264760.5328,-94183.97605,-69531.67383
10327.16998,-264703.2491,-94168.9728,-69531.01023
10328.16998,-264645.9496,-94153.96445,-69530.34269
10329.16998,-264588.6343,-94138.95097,-69529.6712
10330.16998,-264531.3033,-94123.93238,-69528.99576
10331.16998,-264473.9564,-94108.90867,-69528.31636
10332.16998,-264416.5937,-94093.87983,-69527.63301
10333.16998,-264359.2152,-94078.84586,-69526.9457
10334.16998,-264301.8208,-94063.80677,-69526.25443
10335.16998,-264244.4107,-94048.76254,-69525.5592
10336.16998,-264186.9846,-94033.71318,-69524.86001
10337.16998,-264129.5428,-94018.65868,-69524.15684
10338.16998,-264072.0851,-94003.59903,-69523.4497
10339.16998,-264014.6116,-93988.53425,-69522.73859
10340.16998,-263957.1222,-93973.46432,-69522.02351
10341.16998,-263899.6169,-93958.38923,-69521.30444
10342.16998,-263842.0958,-93943.309,-69520.5814
10343.16998,-263784.5588,-93928.22361,-69519.85437
10344.16998,-263727.0059,-93913.13307,-69519.12336
10345.16998,-263669.4371,-93898.03736,-69518.38836
10346.16998,-263611.8524,-93882.93649,-69517.64936
10347.16998,-263554.2518,-93867.83046,-69516.90637
10348.16998,-263496.6354,-93852.71926,-69516.15939
10349.16998,-263439.003,-93837.60288,-69515.40841
10350.16998,-263381.3546,-93822.48133,-69514.65342
10351.16998,-263323.6904,-93807.35461,-69513.89443
10352.16998,-263266.0102,-93792.2227,-69513.13144
10353.16998,-263208.3141,-93777.08562,-69512.36443
10354.16998,-263150.6021,-93761.94334,-69511.59342
10355.16998,-263092.8741,-93746.79588,-69510.81839
10356.16998,-263035.1302,-93731.64323,-69510.03934
10357.16998,-262977.3703,-93716.48539,-69509.25627
10358.16998,-262919.5944,-93701.32235,-69508.46918
10359.16998,-262861.8025,-93686.15411,-69507.67807
10360.16998,-262803.9947,-93670.98067,-69506.88292
10361.16998,-262746.1709,-93655.80202,-69506.08375
10362.16998,-262688.3311,-93640.61817,-69505.28055
10363.16998,-262630.4753,-93625.4291,-69504.47331
10364.16998,-262572.6035,-93610.23482,-69503.66203
10365.16998,-262514.7157,-93595.03533,-69502.84671
10366.16998,-262456.8119,-93579.83062,-69502.02735
10367.16998,-262398.892,-93564.62069,-69501.20394
10368.16998,-262340.9562,-93549.40553,-69500.37649
10369.16998,-262283.0043,-93534.18514,-69499.54498
10370.16998,-262225.0363,-93518.95953,-69498.70942
10371.16998,-262167.0524,-93503.72868,-69497.86981
10372.16998,-262109.0523,-93488.4926,-69497.02613
10373.16998,-262051.0362,-93473.25128,-69496.17839
10374.16998,-261993.0041,-93458.00471,-69495.32659
10375.16998,-261934.9558,-93442.75291,-69494.47073
10376.16998,-261876.8915,-93427.49585,-69493.61079
10377.16998,-261818.8112,-93412.23355,-69492.74678
10378.16998,-261760.7147,-93396.966,-69491.8787
10379.16998,-261702.6021,-93381.69319,-69491.00654
10380.16998,-261644.4735,-93366.41512,-69490.1303
10381.16998,-261586.3287,-93351.13179,-69489.24997
10382.16998,-261528.1678,-93335.84319,-69488.36556
10383.16998,-261469.9908,-93320.54933,-69487.47707
10384.16998,-261411.7977,-93305.2502,-69486.58448
10385.16998,-261353.5884,-93289.9458,-69485.6878
10386.16998,-261295.363,-93274.63612,-69484.78702
10387.16998,-261237.1215,-93259.32116,-69483.88215
10388.16998,-261178.8638,-93244.00093,-69482.97317
10389.16998,-261120.59,-93228.67541,-69482.06009
10390.16998,-261062.3,-93213.3446,-69481.1429
10391.16998,-261003.9938,-93198.0085,-69480.2216
10392.16998,-260945.6714,-93182.66711,-69479.2962
10393.16998,-260887.3329,-93167.32043,-69478.36667
10394.16998,-260828.9782,-93151.96844,-69477.43303
10395.16998,-260770.6073,-93136.61116,-69476.49527
10396.16998,-260712.2202,-93121.24857,-69475.55339
10397.16998,-260653.8169,-93105.88068,-69474.60738
10398.16998,-260595.3973,-93090.50748,-69473.65724
10399.16998,-260536.9616,-93075.12896,-69472.70297
10400.16998,-260478.5096,-93059.74513,-69471.74457
10401.16998,-260420.0414,-93044.35598,-69470.78203
10402.16998,-260361.557,-93028.96151,-69469.81536
10403.16998,-260303.0563,-93013.56171,-69468.84454
10404.16998,-260244.5394,-92998.15659,-69467.86958
10405.16998,-260186.0062,-92982.74614,-69466.89047
10406.16998,-260127.4568,-92967.33035,-69465.90721
10407.16998,-260068.891,-92951.90923,-69464.91979
10408.16998,-260010.3091,-92936.48278,-69463.92823
10409.16998,-259951.7108,-92921.05098,-69462.9325
10410.16998,-259893.0962,-92905.61383,-69461.93261
10411.16998,-259834.4654,-92890.17134,-69460.92857
10412.16998,-259775.8182,-92874.7235,-69459.92035
10413.16998,-259717.1548,-92859.27031,-69458.90796
10414.16998,-259658.475,-92843.81176,-69457.89141
10415.16998,-259599.7789,-92828.34785,-69456.87068
10416.16998,-259541.0665,-92812.87858,-69455.84577
10417.16998,-259482.3378,-92797.40394,-69454.81668
10418.16998,-259423.5927,-92781.92394,-69453.78341
10419.16998,-259364.8313,-92766.43856,-69452.74596
10420.16998,-259306.0535,-92750.94782,-69451.70431
10421.16998,-259247.2594,-92735.45169,-69450.65848
10422.16998,-259188.4489,-92719.95019,-69449.60845
10423.16998,-259129.622,-92704.44331,-69448.55422
10424.16998,-259070.7788,-92688.93104,-69447.4958
10425.16998,-259011.9191,-92673.41338,-69446.43318
10426.16998,-258953.0431,-92657.89033,-69445.36634
10427.16998,-258894.1507,-92642.36189,-69444.29531
10428.16998,-258835.2419,-92626.82805,-69443.22006
10429.16998,-258776.3167,-92611.28881,-69442.1406
10430.16998,-258717.375,-92595.74417,-69441.05692
10431.16998,-258658.417,-92580.19412,-69439.96903
10432.16998,-258599.4425,-92564.63867,-69438.87691
10433.16998,-258540.4516,-92549.0778,-69437.78057
10434.16998,-258481.4442,-92533.51151,-69436.68
10435.16998,-258422.4204,-92517.93981,-69435.5752
10436.16998,-258363.3802,-92502.36269,-69434.46617
10437.16998,-258304.3235,-92486.78015,-69433.35291
10438.16998,-258245.2503,-92471.19218,-69432.2354
10439.16998,-258186.1606,-92455.59878,-69431.11366
10440.16998,-258127.0545,-92439.99995,-69429.98767
10441.16998,-258067.9319,-92424.39568,-69428.85744
10442.16998,-258008.7928,-92408.78597,-69427.72295
10443.16998,-257949.6371,-92393.17083,-69426.58422
10444.16998,-257890.465,-92377.55024,-69425.44123
10445.16998,-257831.2764,-92361.9242,-69424.29398
10446.16998,-257772.0713,-92346.29271,-69423.14247
10447.16998,-257712.8496,-92330.65577,-69421.98669
10448.16998,-257653.6114,-92315.01337,-69420.82666
10449.16998,-257594.3566,-92299.36551,-69419.66235
10450.16998,-257535.0854,-92283.71219,-69418.49377
10451.16998,-257475.7975,-92268.05341,-69417.32091
10452.16998,-257416.4931,-92252.38915,-69416.14378
10453.16998,-257357.1722,-92236.71943,-69414.96237
10454.16998,-257297.8346,-92221.04423,-69413.77667
10455.16998,-257238.4805,-92205.36356,-69412.58669
10456.16998,-257179.1098,-92189.6774,-69411.39242
10457.16998,-257119.7226,-92173.98576,-69410.19385
10458.16998,-257060.3187,-92158.28864,-69408.991
10459.16998,-257000.8982,-92142.58602,-69407.78384
10460.16998,-256941.4611,-92126.87791,-69406.57239
10461.16998,-256882.0074,-92111.16431,-69405.35663
10462.16998,-256822.5371,-92095.44521,-69404.13656
10463.16998,-256763.0501,-92079.72061,-69402.91219
10464.16998,-256703.5465,-92063.9905,-69401.6835
10465.16998,-256644.0263,-92048.25489,-69400.4505
10466.16998,-256584.4894,-92032.51377,-69399.21318
10467.16998,-256524.9358,-92016.76713,-69397.97155
10468.16998,-256465.3656,-92001.01498,-69396.72558
10469.16998,-256405.7787,-91985.2573,-69395.4753
10470.16998,-256346.1752,-91969.49411,-69394.22068
10471.16998,-256286.5549,-91953.72538,-69392.96173
10472.16998,-256226.918,-91937.95113,-69391.69845
10473.16998,-256167.2644,-91922.17135,-69390.43082
10474.16998,-256107.5941,-91906.38604,-69389.15886
10475.16998,-256047.907,-91890.59518,-69387.88255
10476.16998,-255988.2033,-91874.79879,-69386.6019
10477.16998,-255928.4828,-91858.99685,-69385.3169
10478.16998,-255868.7456,-91843.18936,-69384.02754
10479.16998,-255808.9916,-91827.37632,-69382.73384
10480.16998,-255749.2209,-91811.55773,-69381.43577
10481.16998,-255689.4335,-91795.73359,-69380.13334
10482.16998,-255629.6293,-91779.90388,-69378.82655
10483.16998,-255569.8083,-91764.06862,-69377.51539
10484.16998,-255509.9706,-91748.22778,-69376.19986
10485.16998,-255450.1161,-91732.38138,-69374.87995
10486.16998,-255390.2448,-91716.52941,-69373.55567
10487.16998,-255330.3567,-91700.67186,-69372.22702
10488.16998,-255270.4518,-91684.80873,-69370.89398
10489.16998,-255210.5301,-91668.94003,-69369.55656
10490.16998,-255150.5916,-91653.06574,-69368.21475
10491.16998,-255090.6363,-91637.18586,-69366.86855
10492.16998,-255030.6642,-91621.30039,-69365.51795
10493.16998,-254970.6752,-91605.40933,-69364.16296
10494.16998,-254910.6694,-91589.51268,-69362.80357
10495.16998,-254850.6467,-91573.61042,-69361.43978
10496.16998,-254790.6072,-91557.70256,-69360.07158
10497.16998,-254730.5508,-91541.78909,-69358.69898
10498.16998,-254670.4776,-91525.87002,-69357.32196
10499.16998,-254610.3875,-91509.94534,-69355.94053
10500.16998,-254550.2805,-91494.01503,-69354.55468
10501.16998,-254490.1566,-91478.07912,-69353.16441
10502.16998,-254430.0159,-91462.13758,-69351.76972
10503.16998,-254369.8582,-91446.19041,-69350.37061
10504.16998,-254309.6836,-91430.23762,-69348.96706
10505.16998,-254249.4922,-91414.2792,-69347.55908
10506.16998,-254189.2837,-91398.31514,-69346.14667
10507.16998,-254129.0584,-91382.34545,-69344.72982
10508.16998,-254068.8161,-91366.37011,-69343.30853
10509.16998,-254008.5569,-91350.38914,-69341.88279
10510.16998,-253948.2808,-91334.40252,-69340.45261
10511.16998,-253887.9877,-91318.41024,-69339.01798
10512.16998,-253827.6776,-91302.41232,-69337.57889
10513.16998,-253767.3505,-91286.40874,-69336.13535
10514.16998,-253707.0065,-91270.3995,-69334.68735
10515.16998,-253646.6455,-91254.3846,-69333.23489
10516.16998,-253586.2675,-91238.36403,-69331.77796
10517.16998,-253525.8725,-91222.33779,-69330.31657
10518.16998,-253465.4605,-91206.30589,-69328.8507
10519.16998,-253405.0315,-91190.2683,-69327.38036
10520.16998,-253344.5855,-91174.22504,-69325.90554
10521.16998,-253284.1225,-91158.1761,-69324.42624
10522.16998,-253223.6424,-91142.12148,-69322.94246
10523.16998,-253163.1453,-91126.06116,-69321.45419
10524.16998,-253102.6311,-91109.99516,-69319.96144
10525.16998,-253042.0999,-91093.92346,-69318.46419
10526.16998,-252981.5516,-91077.84607,-69316.96244
10527.16998,-252920.9863,-91061.76297,-69315.4562
10528.16998,-252860.4038,-91045.67418,-69313.94546
10529.16998,-252799.8043,-91029.57967,-69312.43021
10530.16998,-252739.1877,-91013.47946,-69310.91045
10531.16998,-252678.5541,-90997.37353,-69309.38618
10532.16998,-252617.9033,-90981.26189,-69307.8574
10533.16998,-252557.2354,-90965.14452,-69306.3241
10534.16998,-252496.5504,-90949.02144,-69304.78628
10535.16998,-252435.8482,-90932.89263,-69303.24394
10536.16998,-252375.129,-90916.75809,-69301.69708
10537.16998,-252314.3926,-90900.61781,-69300.14568
10538.16998,-252253.639,-90884.47181,-69298.58975
10539.16998,-252192.8683,-90868.32006,-69297.02929
10540.16998,-252132.0805,-90852.16257,-69295.46429
10541.16998,-252071.2755,-90835.99934,-69293.89474
10542.16998,-252010.4533,-90819.83035,-69292.32065
10543.16998,-251949.6139,-90803.65562,-69290.74202
10544.16998,-251888.7573,-90787.47513,-69289.15883
10545.16998,-251827.8836,-90771.28888,-69287.57109
10546.16998,-251766.9926,-90755.09688,-69285.97879
10547.16998,-251706.0844,-90738.8991,-69284.38193
10548.16998,-251645.1591,-90722.69556,-69282.78051
10549.16998,-251584.2164,-90706.48625,-69281.17452
10550.16998,-251523.2566,-90690.27117,-69279.56396
10551.16998,-251462.2795,-90674.0503,-69277.94883
10552.16998,-251401.2852,-90657.82366,-69276.32913
10553.16998,-251340.2736,-90641.59123,-69274.70484
10554.16998,-251279.2448,-90625.35301,-69273.07598
10555.16998,-251218.1987,-90609.10901,-69271.44252
10556.16998,-251157.1353,-90592.85921,-69269.80448
10557.16998,-251096.0547,-90576.60361,-69268.16185
10558.16998,-251034.9568,-90560.34221,-69266.51462
10559.16998,-250973.8415,-90544.07501,-69264.8628
10560.16998,-250912.709,-90527.802,-69263.20637
10561.16998,-250851.5591,-90511.52318,-69261.54534
10562.16998,-250790.392,-90495.23855,-69259.87971
10563.16998,-250729.2075,-90478.9481,-69258.20946
10564.16998,-250668.0057,-90462.65183,-69256.5346
10565.16998,-250606.7865,-90446.34974,-69254.85512
10566.16998,-250545.55,-90430.04182,-69253.17102
10567.16998,-250484.2961,-90413.72807,-69251.4823
10568.16998,-250423.0249,-90397.40848,-69249.78895
10569.16998,-250361.7363,-90381.08306,-69248.09098
10570.16998,-250300.4304,-90364.7518,-69246.38837
10571.16998,-250239.107,-90348.4147,-69244.68112
10572.16998,-250177.7663,-90332.07175,-69242.96924
10573.16998,-250116.4082,-90315.72295,-69241.25271
10574.16998,-250055.0326,-90299.3683,-69239.53154
10575.16998,-249993.6397,-90283.00779,-69237.80571
10576.16998,-249932.2293,-90266.64142,-69236.07524
10577.16998,-249870.8015,-90250.26918,-69234.34011
10578.16998,-249809.3563,-90233.89109,-69232.60033
10579.16998,-249747.8936,-90217.50712,-69230.85588
10580.16998,-249686.4135,-90201.11727,-69229.10676
10581.16998,-249624.9159,-90184.72155,-69227.35298
10582.16998,-249563.4009,-90168.31996,-69225.59453
10583.16998,-249501.8684,-90151.91247,-69223.8314
10584.16998,-249440.3184,-90135.4991,-69222.0636
10585.16998,-249378.7509,-90119.07985,-69220.29111
10586.16998,-249317.166,-90102.65469,-69218.51394
10587.16998,-249255.5635,-90086.22364,-69216.73209
10588.16998,-249193.9435,-90069.7867,-69214.94554
10589.16998,-249132.306,-90053.34384,-69213.1543
10590.16998,-249070.651,-90036.89508,-69211.35836
10591.16998,-249008.9785,-90020.44042,-69209.55772
10592.16998,-248947.2884,-90003.97983,-69207.75237
10593.16998,-248885.5808,-89987.51333,-69205.94232
10594.16998,-248823.8556,-89971.04091,-69204.12756
10595.16998,-248762.1128,-89954.56257,-69202.30809
10596.16998,-248700.3525,-89938.0783,-69200.4839
10597.16998,-248638.5746,-89921.5881,-69198.65498
10598.16998,-248576.7792,-89905.09196,-69196.82135
10599.16998,-248514.9661,-89888.58989,-69194.98299
10600.16998,-248453.1355,-89872.08188,-69193.1399
10601.16998,-248391.2872,-89855.56792,-69191.29207
10602.16998,-248329.4213,-89839.04802,-69189.43951
10603.16998,-248267.5378,-89822.52216,-69187.58221
10604.16998,-248205.6367,-89805.99035,-69185.72017
10605.16998,-248143.7179,-89789.45259,-69183.85338
10606.16998,-248081.7815,-89772.90886,-69181.98184
10607.16998,-248019.8275,-89756.35917,-69180.10554
10608.16998,-247957.8558,-89739.80351,-69178.22449
10609.16998,-247895.8664,-89723.24187,-69176.33868
10610.16998,-247833.8593,-89706.67427,-69174.44811
10611.16998,-247771.8346,-89690.10068,-69172.55277
10612.16998,-247709.7922,-89673.52112,-69170.65266
10613.16998,-247647.7321,-89656.93556,-69168.74778
10614.16998,-247585.6542,-89640.34402,-69166.83812
10615.16998,-247523.5587,-89623.74649,-69164.92369
10616.16998,-247461.4454,-89607.14296,-69163.00447
10617.16998,-247399.3145,-89590.53344,-69161.08046
10618.16998,-247337.1657,-89573.91791,-69159.15166
10619.16998,-247274.9993,-89557.29638,-69157.21807
10620.16998,-247212.8151,-89540.66883,-69155.27968
10621.16998,-247150.6131,-89524.03528,-69153.3365
10622.16998,-247088.3934,-89507.3957,-69151.38851
10623.16998,-247026.1559,-89490.75011,-69149.43571
10624.16998,-246963.9006,-89474.0985,-69147.47811
10625.16998,-246901.6275,-89457.44085,-69145.51569
10626.16998,-246839.3366,-89440.77718,-69143.54845
10627.16998,-246777.028,-89424.10748,-69141.57639
10628.16998,-246714.7015,-89407.43173,-69139.59951
10629.16998,-246652.3572,-89390.74995,-69137.61781
10630.16998,-246589.995,-89374.06213,-69135.63127
10631.16998,-246527.6151,-89357.36825,-69133.6399
10632.16998,-246465.2172,-89340.66833,-69131.64369
10633.16998,-246402.8016,-89323.96235,-69129.64264
10634.16998,-246340.3681,-89307.25031,-69127.63675
10635.16998,-246277.9167,-89290.53221,-69125.62601
10636.16998,-246215.4474,-89273.80804,-69123.61042
10637.16998,-246152.9603,-89257.07781,-69121.58998
10638.16998,-246090.4552,-89240.34151,-69119.56468
10639.16998,-246027.9323,-89223.59913,-69117.53452
10640.16998,-245965.3915,-89206.85067,-69115.49949
10641.16998,-245902.8327,-89190.09612,-69113.45959
10642.16998,-245840.2561,-89173.3355,-69111.41483
10643.16998,-245777.6615,-89156.56878,-69109.36519
10644.16998,-245715.0489,-89139.79597,-69107.31067
10645.16998,-245652.4184,-89123.01706,-69105.25127
10646.16998,-245589.77,-89106.23205,-69103.18698
10647.16998,-245527.1036,-89089.44094,-69101.11781
10648.16998,-245464.4193,-89072.64372,-69099.04374
10649.16998,-245401.7169,-89055.84039,-69096.96478
10650.16998,-245338.9966,-89039.03094,-69094.88092
10651.16998,-245276.2583,-89022.21538,-69092.79215
10652.16998,-245213.502,-89005.3937,-69090.69848
10653.16998,-245150.7277,-88988.56589,-69088.59991
10654.16998,-245087.9353,-88971.73195,-69086.49641
10655.16998,-245025.125,-88954.89188,-69084.38801
10656.16998,-244962.2966,-88938.04567,-69082.27468
10657.16998,-244899.4502,-88921.19333,-69080.15643
10658.16998,-244836.5857,-88904.33484,-69078.03325
10659.16998,-244773.7032,-88887.4702,-69075.90514
10660.16998,-244710.8026,-88870.59941,-69073.7721
10661.16998,-244647.8839,-88853.72247,-69071.63412
10662.16998,-244584.9472,-88836.83938,-69069.4912
10663.16998,-244521.9923,-88819.95012,-69067.34334
10664.16998,-244459.0194,-88803.0547,-69065.19053
10665.16998,-244396.0284,-88786.1531,-69063.03276
10666.16998,-244333.0192,-88769.24534,-69060.87005
10667.16998,-244269.992,-88752.3314,-69058.70237
10668.16998,-244206.9466,-88735.41129,-69056.52973
10669.16998,-244143.8831,-88718.48499,-69054.35213
10670.16998,-244080.8014,-88701.5525,-69052.16955
10671.16998,-244017.7016,-88684.61382,-69049.98201
10672.16998,-243954.5836,-88667.66895,-69047.78948
10673.16998,-243891.4475,-88650.71789,-69045.59198
10674.16998,-243828.2931,-88633.76062,-69043.3895
10675.16998,-243765.1206,-88616.79715,-69041.18203
10676.16998,-243701.9299,-88599.82747,-69038.96956
10677.16998,-243638.721,-88582.85157,-69036.75211
10678.16998,-243575.4939,-88565.86947,-69034.52965
10679.16998,-243512.2486,-88548.88114,-69032.3022
10680.16998,-243448.9851,-88531.88659,-69030.06974
10681.16998,-243385.7033,-88514.88582,-69027.83227
10682.16998,-243322.4033,-88497.87881,-69025.58979
10683.16998,-243259.085,-88480.86557,-69023.3423
10684.16998,-243195.7485,-88463.84609,-69021.08978
10685.16998,-243132.3937,-88446.82038,-69018.83224
10686.16998,-243069.0206,-88429.78841,-69016.56968
10687.16998,-243005.6293,-88412.7502,-69014.30209
10688.16998,-242942.2196,-88395.70574,-69012.02946
10689.16998,-242878.7917,-88378.65502,-69009.7518
10690.16998,-242815.3455,-88361.59804,-69007.46909
10691.16998,-242751.8809,-88344.5348,-69005.18134
10692.16998,-242688.398,-88327.4653,-69002.88855
10693.16998,-242624.8968,-88310.38952,-69000.5907
10694.16998,-242561.3773,-88293.30746,-68998.28779
10695.16998,-242497.8394,-88276.21913,-68995.97983
10696.16998,-242434.2831,-88259.12452,-68993.6668
10697.16998,-242370.7085,-88242.02362,-68991.34871
10698.16998,-242307.1155,-88224.91644,-68989.02555
10699.16998,-242243.5041,-88207.80296,-68986.69732
10700.16998,-242179.8744,-88190.68318,-68984.364
10701.16998,-242116.2262,-88173.55711,-68982.02561
10702.16998,-242052.5597,-88156.42472,-68979.68213
10703.16998,-241988.8747,-88139.28604,-68977.33357
10704.16998,-241925.1713,-88122.14104,-68974.97991
10705.16998,-241861.4495,-88104.98972,-68972.62116
10706.16998,-241797.7092,-88087.83209,-68970.25731
10707.16998,-241733.9505,-88070.66813,-68967.88835
10708.16998,-241670.1733,-88053.49785,-68965.51429
10709.16998,-241606.3777,-88036.32124,-68963.13512
10710.16998,-241542.5636,-88019.13829,-68960.75083
10711.16998,-241478.731,-88001.949,-68958.36143
10712.16998,-241414.8799,-87984.75338,-68955.9669
10713.16998,-241351.0104,-87967.55141,-68953.56725
10714.16998,-241287.1223,-87950.34308,-68951.16247
10715.16998,-241223.2157,-87933.12841,-68948.75256
10716.16998,-241159.2906,-87915.90738,-68946.33751
10717.16998,-241095.3469,-87898.67999,-68943.91732
10718.16998,-241031.3847,-87881.44624,-68941.49199
10719.16998,-240967.404,-87864.20611,-68939.06151
10720.16998,-240903.4047,-87846.95962,-68936.62588
10721.16998,-240839.3869,-87829.70675,-68934.1851
10722.16998,-240775.3504,-87812.4475,-68931.73915
10723.16998,-240711.2954,-87795.18186,-68929.28805
10724.16998,-240647.2218,-87777.90985,-68926.83177
10725.16998,-240583.1296,-87760.63143,-68924.37033
10726.16998,-240519.0188,-87743.34663,-68921.90371
10727.16998,-240454.8894,-87726.05542,-68919.43192
10728.16998,-240390.7413,-87708.75782,-68916.95494
10729.16998,-240326.5746,-87691.45381,-68914.47278
10730.16998,-240262.3893,-87674.14338,-68911.98543
10731.16998,-240198.1853,-87656.82655,-68909.49289
10732.16998,-240133.9627,-87639.50329,-68906.99515
10733.16998,-240069.7214,-87622.17362,-68904.49221
10734.16998,-240005.4614,-87604.83752,-68901.98407
10735.16998,-239941.1827,-87587.49499,-68899.47072
10736.16998,-239876.8854,-87570.14603,-68896.95216
10737.16998,-239812.5693,-87552.79063,-68894.42838
10738.16998,-239748.2346,-87535.42878,-68891.89938
10739.16998,-239683.8811,-87518.0605,-68889.36516
10740.16998,-239619.5088,-87500.68577,-68886.82571
10741.16998,-239555.1179,-87483.30458,-68884.28104
10742.16998,-239490.7082,-87465.91694,-68881.73112
10743.16998,-239426.2797,-87448.52283,-68879.17597
10744.16998,-239361.8325,-87431.12227,-68876.61558
10745.16998,-239297.3665,-87413.71523,-68874.04994
10746.16998,-239232.8818,-87396.30173,-68871.47905
10747.16998,-239168.3782,-87378.88174,-68868.9029
10748.16998,-239103.8559,-87361.45528,-68866.3215
10749.16998,-239039.3147,-87344.02234,-68863.73484
10750.16998,-238974.7547,-87326.5829,-68861.14291
10751.16998,-238910.1759,-87309.13698,-68858.54571
10752.16998,-238845.5783,-87291.68456,-68855.94324
10753.16998,-238780.9618,-87274.22564,-68853.33549
10754.16998,-238716.3265,-87256.76022,-68850.72247
10755.16998,-238651.6723,-87239.28829,-68848.10415
10756.16998,-238586.9993,-87221.80985,-68845.48055
10757.16998,-238522.3074,-87204.3249,-68842.85165
