MISSION ELAPSED TIME (min),Rx(km)[J2000-EARTH],Ry(km)[J2000-EARTH],Rz(km)[J2000-EARTH]
11.39543465,873.2720004,5135.025109,4136.635367
11.42885235,857.4343315,5136.661615,4140.350094
11.46227004,841.5860389,5138.274596,4144.047045
11.49568774,825.7273288,5139.863979,4147.726125
11.52910544,809.8584065,5141.429694,4151.38724
11.56252313,793.9794759,5142.971672,4155.030298
11.59594083,778.09074,5144.489844,4158.655207
11.62935853,762.1924006,5145.984143,4162.261875
11.66277623,746.2846584,5147.454502,4165.850212
11.69619392,730.367713,5148.900855,4169.42013
11.72961162,714.4417628,5150.323137,4172.971541
11.76302932,698.5070053,5151.721285,4176.504357
11.79644701,682.5636366,5153.095235,4180.018492
11.82986471,666.6118519,5154.444926,4183.513862
11.86328241,650.6518453,5155.770295,4186.990381
11.8967001,634.6838097,5157.071282,4190.447967
11.9301178,618.707937,5158.347829,4193.886537
11.9635355,602.7244178,5159.599876,4197.306009
11.99695319,586.7334418,5160.827365,4200.706304
12.03037089,570.7351977,5162.03024,4204.087342
12.06378859,554.7298727,5163.208444,4207.449043
12.09720629,538.7176534,5164.361923,4210.791331
12.13062398,522.698725,5165.490621,4214.114129
12.16404168,506.6732717,5166.594487,4217.417359
12.19745938,490.6414765,5167.673466,4220.700949
12.23087707,474.6035217,5168.727508,4223.964823
12.26429477,458.559588,5169.756562,4227.208909
12.29771247,442.5098555,5170.760577,4230.433134
12.33113016,426.4545028,5171.739504,4233.637427
12.36454786,410.3937078,5172.693296,4236.821718
12.39796556,394.3276471,5173.621904,4239.985937
12.43138325,378.2564963,5174.525282,4243.130015
12.46480095,362.18043,5175.403384,4246.253885
12.49821865,346.0996216,5176.256166,4249.35748
12.53163635,330.0142436,5177.083583,4252.440734
12.56505404,313.9244673,5177.885591,4255.503582
12.59847174,297.8304631,5178.662149,4258.54596
12.63188944,281.7324003,5179.413215,4261.567804
12.66530713,265.630447,5180.138748,4264.569052
12.69872483,249.5247705,5180.838707,4267.549643
12.73214253,233.4155369,5181.513055,4270.509516
12.76556022,217.3029113,5182.161751,4273.448611
12.79897792,201.1870577,5182.784759,4276.366869
12.83239562,185.0681393,5183.382042,4279.264231
12.86581331,168.9463179,5183.953564,4282.140642
12.89923101,152.8217547,5184.49929,4284.996044
12.93264871,136.6946095,5185.019185,4287.830382
12.96606641,120.5650414,5185.513216,4290.6436
12.9994841,104.4332081,5185.981349,4293.435647
13.0329018,88.29926677,5186.423553,4296.206467
13.0663195,72.16337314,5186.839797,4298.956009
13.09973719,56.02568217,5187.23005,4301.684223
13.13315489,39.88634774,5187.594282,4304.391056
13.16657259,23.74552275,5187.932465,4307.07646
13.19999028,7.603359094,5188.244569,4309.740386
13.23340798,-8.539992327,5188.530568,4312.382785
13.26682568,-24.6843816,5188.790436,4315.00361
13.30024337,-40.82965979,5189.024145,4317.602816
13.33366107,-56.97567896,5189.231671,4320.180355
13.36707877,-73.12229214,5189.41299,4322.736184
13.40049647,-89.26935336,5189.568077,4325.270259
13.43391416,-105.4167176,5189.696911,4327.782535
13.46733186,-121.5642408,5189.799468,4330.272972
13.50074956,-137.7117799,5189.875727,4332.741526
13.53416725,-153.8591927,5189.925667,4335.188158
13.56758495,-170.0063382,5189.949269,4337.612826
13.60100265,-186.1530761,5189.946513,4340.015493
13.63442034,-202.2992671,5189.917381,4342.396118
13.66783804,-218.4447731,5189.861854,4344.754665
13.70125574,-234.5894565,5189.779915,4347.091097
13.73467343,-250.733181,5189.671549,4349.405376
13.76809113,-266.8758111,5189.536739,4351.697469
13.80150883,-283.0172122,5189.37547,4353.967339
13.83492653,-299.1572508,5189.187728,4356.214954
13.86834422,-315.2957941,5188.973499,4358.440279
13.90176192,-331.4327104,5188.73277,4360.643282
13.93517962,-347.5678688,5188.465529,4362.823932
13.96859731,-363.7011394,5188.171765,4364.982198
14.00201501,-379.8323932,5187.851466,4367.118048
14.03543271,-395.9615019,5187.504622,4369.231454
14.0688504,-412.0883385,5187.131223,4371.322387
14.1022681,-428.2127765,5186.731262,4373.390819
14.1356858,-444.3346906,5186.304728,4375.436722
14.16910349,-460.4539562,5185.851615,4377.460069
14.20252119,-476.5704496,5185.371916,4379.460835
14.23593889,-492.6840482,5184.865625,4381.438995
14.26935659,-508.7946299,5184.332735,4383.394523
14.30277428,-524.9020739,5183.773243,4385.327396
14.33619198,-541.0062599,5183.187142,4387.23759
14.36960968,-557.1070686,5182.574431,4389.125083
14.40302737,-573.2043818,5181.935105,4390.989854
14.43644507,-589.2980817,5181.269162,4392.831881
14.46986277,-605.3880517,5180.5766,4394.651144
14.50328046,-621.4741759,5179.857419,4396.447622
14.53669816,-637.5563394,5179.111617,4398.221297
14.57011586,-653.634428,5178.339195,4399.972151
14.60353355,-669.7083283,5177.540152,4401.700165
14.63695125,-685.7779278,5176.714491,4403.405322
14.67036895,-701.843115,5175.862213,4405.087606
14.70378665,-717.9037789,5174.98332,4406.747001
14.73720434,-733.9598095,5174.077816,4408.383491
14.77062204,-750.0110977,5173.145704,4409.997063
14.80403974,-766.057535,5172.186989,4411.587702
14.83745743,-782.0990138,5171.201674,4413.155395
14.87087513,-798.1354275,5170.189765,4414.700129
14.90429283,-814.1666699,5169.151269,4416.221892
14.93771052,-830.192636,5168.086192,4417.720673
14.97112822,-846.2132213,5166.99454,4419.196461
15.00454592,-862.2283223,5165.876322,4420.649246
15.03796361,-878.2378361,5164.731545,4422.079018
15.07138131,-894.2416606,5163.560218,4423.485768
15.10479901,-910.2396947,5162.362351,4424.869488
15.13821671,-926.2318377,5161.137953,4426.230169
15.1716344,-942.2179901,5159.887035,4427.567805
15.2050521,-958.1980527,5158.609608,4428.88239
15.2384698,-974.1719274,5157.305682,4430.173916
15.27188749,-990.1395167,5155.97527,4431.442379
15.30530519,-1006.100724,5154.618385,4432.687773
15.33872289,-1022.055453,5153.235039,4433.910095
15.37214058,-1038.003609,5151.825246,4435.109341
15.40555828,-1053.945097,5150.38902,4436.285506
15.43897598,-1069.879824,5148.926375,4437.43859
15.47239367,-1085.807695,5147.437327,4438.568589
15.50581137,-1101.72862,5145.921891,4439.675502
15.53922907,-1117.642507,5144.380083,4440.759328
15.57264677,-1133.549264,5142.81192,4441.820067
15.60606446,-1149.448801,5141.217419,4442.857718
15.63948216,-1165.34103,5139.596597,4443.872283
15.67289986,-1181.22586,5137.949472,4444.863762
15.70631755,-1197.103204,5136.276063,4445.832158
15.73973525,-1212.972975,5134.576389,4446.777472
15.77315295,-1228.835087,5132.850469,4447.699707
15.80657064,-1244.689451,5131.098322,4448.598866
15.83998834,-1260.535985,5129.319971,4449.474953
15.87340604,-1276.374602,5127.515434,4450.327972
15.90682373,-1292.20522,5125.684735,4451.157928
15.94024143,-1308.027753,5123.827893,4451.964827
15.97365913,-1323.842121,5121.944932,4452.748673
16.00707683,-1339.64824,5120.035874,4453.509474
16.04049452,-1355.44603,5118.100742,4454.247235
16.07391222,-1371.23541,5116.13956,4454.961964
16.10732992,-1387.016299,5114.152351,4455.653669
16.14074761,-1402.788618,5112.13914,4456.322357
16.17416531,-1418.552289,5110.099952,4456.968038
16.20758301,-1434.307232,5108.034812,4457.590721
16.2410007,-1450.053372,5105.943746,4458.190414
16.2744184,-1465.79063,5103.826779,4458.767128
16.3078361,-1481.51893,5101.683938,4459.320873
16.34125379,-1497.238196,5099.515251,4459.85166
16.37467149,-1512.948354,5097.320743,4460.359501
16.40808919,-1528.649329,5095.100443,4460.844407
16.44150689,-1544.341047,5092.85438,4461.30639
16.47492458,-1560.023435,5090.58258,4461.745463
16.50834228,-1575.696419,5088.285074,4462.161639
16.54175998,-1591.359928,5085.96189,4462.554932
16.57517767,-1607.01389,5083.613058,4462.925355
16.60859537,-1622.658235,5081.238608,4463.272922
16.64201307,-1638.292891,5078.83857,4463.597649
16.67543076,-1653.917789,5076.412975,4463.89955
16.70884846,-1669.532859,5073.961854,4464.178641
16.74226616,-1685.138033,5071.485239,4464.434939
16.77568385,-1700.733243,5068.983161,4464.668458
16.80910155,-1716.318421,5066.455652,4464.879216
16.84251925,-1731.8935,5063.902745,4465.06723
16.87593695,-1747.458413,5061.324473,4465.232518
16.90935464,-1763.013094,5058.720869,4465.375097
16.94277234,-1778.557477,5056.091966,4465.494985
16.97619004,-1794.091499,5053.437799,4465.592202
17.00960773,-1809.615094,5050.758401,4465.666765
17.04302543,-1825.128198,5048.053807,4465.718696
17.07644313,-1840.630749,5045.324051,4465.748012
17.10986082,-1856.122682,5042.56917,4465.754734
17.14327852,-1871.603936,5039.789198,4465.738883
17.17669622,-1887.074449,5036.984171,4465.70048
17.21011391,-1902.534159,5034.154125,4465.639544
17.24353161,-1917.983005,5031.299097,4465.556099
17.27694931,-1933.420928,5028.419124,4465.450165
17.31036701,-1948.847866,5025.514241,4465.321766
17.3437847,-1964.263762,5022.584488,4465.170922
17.3772024,-1979.668554,5019.6299,4464.997657
17.4106201,-1995.062186,5016.650516,4464.801994
17.44403779,-2010.444599,5013.646375,4464.583957
17.47745549,-2025.815735,5010.617515,4464.343569
17.51087319,-2041.175538,5007.563973,4464.080854
17.54429088,-2056.52395,5004.48579,4463.795836
17.57770858,-2071.860916,5001.383005,4463.488541
17.61112628,-2087.186379,4998.255657,4463.158993
17.64454397,-2102.500285,4995.103785,4462.807217
17.67796167,-2117.802578,4991.927431,4462.433239
17.71137937,-2133.093204,4988.726633,4462.037085
17.74479707,-2148.372108,4985.501434,4461.618781
17.77821476,-2163.639238,4982.251873,4461.178353
17.81163246,-2178.89454,4978.977991,4460.715827
17.84505016,-2194.137961,4975.679831,4460.231232
17.87846785,-2209.369449,4972.357433,4459.724593
17.91188555,-2224.588952,4969.010839,4459.195939
17.94530325,-2239.796418,4965.640091,4458.645297
17.97872094,-2254.991797,4962.245231,4458.072696
18.01213864,-2270.175037,4958.826303,4457.478163
18.04555634,-2285.346088,4955.383348,4456.861727
18.07897403,-2300.5049,4951.916409,4456.223416
18.11239173,-2315.651423,4948.42553,4455.563261
18.14580943,-2330.785609,4944.910753,4454.881289
18.17922713,-2345.907409,4941.372123,4454.177531
18.21264482,-2361.016773,4937.809684,4453.452016
18.24606252,-2376.113654,4934.223478,4452.704774
18.27948022,-2391.198004,4930.61355,4451.935836
18.31289791,-2406.269776,4926.979945,4451.145231
18.34631561,-2421.328923,4923.322707,4450.332991
18.37973331,-2436.375397,4919.64188,4449.499146
18.413151,-2451.409154,4915.93751,4448.643728
18.4465687,-2466.430146,4912.209642,4447.766767
18.4799864,-2481.438328,4908.458321,4446.868295
18.51340409,-2496.433656,4904.683593,4445.948344
18.54682179,-2511.416083,4900.885502,4445.006946
18.58023949,-2526.385565,4897.064096,4444.044132
18.61365719,-2541.342058,4893.219419,4443.059936
18.64707488,-2556.285518,4889.351518,4442.054389
18.68049258,-2571.215902,4885.460439,4441.027524
18.71391028,-2586.133165,4881.54623,4439.979375
18.74732797,-2601.037266,4877.608935,4438.909973
18.78074567,-2615.92816,4873.648603,4437.819353
18.81416337,-2630.805807,4869.665279,4436.707548
18.84758106,-2645.670162,4865.659012,4435.574591
18.88099876,-2660.521186,4861.629848,4434.420516
18.91441646,-2675.358836,4857.577834,4433.245357
18.94783415,-2690.183071,4853.503019,4432.049148
18.98125185,-2704.99385,4849.405449,4430.831924
19.01466955,-2719.791132,4845.285173,4429.593718
19.04808725,-2734.574878,4841.142238,4428.334566
19.08150494,-2749.345046,4836.976693,4427.054501
19.11492264,-2764.101597,4832.788585,4425.753559
19.14834034,-2778.844491,4828.577962,4424.431775
19.18175803,-2793.57369,4824.344874,4423.089184
19.21517573,-2808.289153,4820.089369,4421.725821
19.24859343,-2822.990843,4815.811495,4420.341722
19.28201112,-2837.678721,4811.5113,4418.936922
19.31542882,-2852.352748,4807.188835,4417.511457
19.34884652,-2867.012886,4802.844147,4416.065362
19.38226421,-2881.659097,4798.477286,4414.598674
19.41568191,-2896.291345,4794.088301,4413.111429
19.44909961,-2910.909591,4789.677241,4411.603662
19.4825173,-2925.513799,4785.244155,4410.075411
19.515935,-2940.103931,4780.789093,4408.526711
19.5493527,-2954.679952,4776.312105,4406.9576
19.5827704,-2969.241824,4771.81324,4405.368113
19.61618809,-2983.789511,4767.292547,4403.758287
19.64960579,-2998.322978,4762.750077,4402.12816
19.68302349,-3012.842189,4758.185879,4400.477768
19.71644118,-3027.347108,4753.600003,4398.807148
19.74985888,-3041.8377,4748.992499,4397.116337
19.78327658,-3056.31393,4744.363418,4395.405374
19.81669427,-3070.775762,4739.712809,4393.674294
19.85011197,-3085.223163,4735.040723,4391.923135
19.88352967,-3099.656097,4730.347209,4390.151935
19.91694736,-3114.074531,4725.632319,4388.360732
19.95036506,-3128.478429,4720.896102,4386.549563
19.98378276,-3142.867759,4716.138609,4384.718465
20.01720046,-3157.242486,4711.359891,4382.867478
20.05061815,-3171.602577,4706.559998,4380.996637
20.08403585,-3185.947999,4701.73898,4379.105982
20.11745355,-3200.278717,4696.896889,4377.195551
20.15087124,-3214.5947,4692.033775,4375.265381
20.18428894,-3228.895914,4687.149689,4373.31551
20.21770664,-3243.182327,4682.244681,4371.345978
20.25112433,-3257.453905,4677.318803,4369.356821
20.28454203,-3271.710618,4672.372105,4367.348079
20.31795973,-3285.952431,4667.404638,4365.31979
20.35137742,-3300.179314,4662.416454,4363.271992
20.38479512,-3314.391235,4657.407602,4361.204724
20.41821282,-3328.588161,4652.378135,4359.118024
20.45163052,-3342.770061,4647.328103,4357.011931
20.48504821,-3356.936904,4642.257556,4354.886483
20.51846591,-3371.088658,4637.166547,4352.741719
20.55188361,-3385.225292,4632.055127,4350.577678
20.5853013,-3399.346775,4626.923345,4348.394398
20.618719,-3413.453076,4621.771255,4346.191919
20.6521367,-3427.544165,4616.598906,4343.970278
20.68555439,-3441.62001,4611.406349,4341.729515
20.71897209,-3455.680581,4606.193637,4339.469669
20.75238979,-3469.725848,4600.96082,4337.190778
20.78580748,-3483.755781,4595.707949,4334.892881
20.81922518,-3497.770349,4590.435075,4332.576018
20.85264288,-3511.769522,4585.142251,4330.240227
20.88606058,-3525.753271,4579.829526,4327.885547
20.91947827,-3539.721566,4574.496952,4325.512017
20.95289597,-3553.674376,4569.14458,4323.119676
20.98631367,-3567.611673,4563.772462,4320.708563
21.01973136,-3581.533427,4558.380648,4318.278717
21.05314906,-3595.439608,4552.96919,4315.830177
21.08656676,-3609.330187,4547.538139,4313.362983
21.11998445,-3623.205136,4542.087546,4310.877172
21.15340215,-3637.064425,4536.617462,4308.372784
21.18681985,-3650.908025,4531.127938,4305.849858
21.22023754,-3664.735907,4525.619026,4303.308433
21.25365524,-3678.548043,4520.090776,4300.748548
21.28707294,-3692.344404,4514.543239,4298.170242
21.32049064,-3706.12496,4508.976467,4295.573554
21.35390833,-3719.889685,4503.390511,4292.958523
21.38732603,-3733.638549,4497.785421,4290.325188
21.42074373,-3747.371523,4492.161248,4287.673587
21.45416142,-3761.088581,4486.518044,4285.003761
21.48757912,-3774.789692,4480.855859,4282.315747
21.52099682,-3788.474831,4475.174744,4279.609586
21.55441451,-3802.143967,4469.474751,4276.885314
21.58783221,-3815.797074,4463.755929,4274.142972
21.62124991,-3829.434123,4458.01833,4271.382598
21.6546676,-3843.055087,4452.262004,4268.604232
21.6880853,-3856.659938,4446.487002,4265.807911
21.721503,-3870.248648,4440.693375,4262.993675
21.7549207,-3883.82119,4434.881173,4260.161562
21.78833839,-3897.377536,4429.050446,4257.311612
21.82175609,-3910.917658,4423.201247,4254.443862
21.85517379,-3924.441529,4417.333624,4251.558351
21.88859148,-3937.949122,4411.447628,4248.655119
21.92200918,-3951.440409,4405.543311,4245.734204
21.95542688,-3964.915364,4399.620721,4242.795643
21.98884457,-3978.373958,4393.679909,4239.839476
22.02226227,-3991.816164,4387.720927,4236.865742
22.05567997,-4005.241957,4381.743823,4233.874478
22.08909766,-4018.651307,4375.748647,4230.865723
22.12251536,-4032.044189,4369.735451,4227.839516
22.15593306,-4045.420576,4363.704284,4224.795894
22.18935076,-4058.78044,4357.655196,4221.734896
22.22276845,-4072.123754,4351.588237,4218.65656
22.25618615,-4085.450492,4345.503456,4215.560924
22.28960385,-4098.760627,4339.400904,4212.448026
22.32302154,-4112.054132,4333.28063,4209.317906
22.35643924,-4125.330981,4327.142684,4206.170599
22.38985694,-4138.591145,4320.987116,4203.006145
22.42327463,-4151.8346,4314.813974,4199.824581
22.45669233,-4165.061318,4308.623309,4196.625946
22.49011003,-4178.271273,4302.41517,4193.410276
22.52352772,-4191.464437,4296.189607,4190.17761
22.55694542,-4204.640785,4289.946667,4186.927985
22.59036312,-4217.80029,4283.686402,4183.66144
22.62378082,-4230.942925,4277.408859,4180.378011
22.65719851,-4244.068664,4271.114088,4177.077736
22.69061621,-4257.17748,4264.802138,4173.760652
22.72403391,-4270.269348,4258.473058,4170.426797
22.7574516,-4283.34424,4252.126896,4167.076209
22.7908693,-4296.40213,4245.763702,4163.708924
22.824287,-4309.442992,4239.383523,4160.324979
22.85770469,-4322.466799,4232.986409,4156.924412
22.89112239,-4335.473525,4226.572409,4153.50726
22.92454009,-4348.463144,4220.14157,4150.07356
22.95795778,-4361.435629,4213.693941,4146.623348
22.99137548,-4374.390954,4207.22957,4143.156662
23.02479318,-4387.329094,4200.748506,4139.673538
23.05821088,-4400.25002,4194.250796,4136.174013
23.09162857,-4413.153708,4187.736489,4132.658124
23.12504627,-4426.040131,4181.205632,4129.125906
23.15846397,-4438.909263,4174.658274,4125.577398
23.19188166,-4451.761077,4168.094462,4122.012634
23.22529936,-4464.595548,4161.514244,4118.431652
23.25871706,-4477.412649,4154.917668,4114.834488
23.29213475,-4490.212353,4148.304781,4111.221177
23.32555245,-4502.994635,4141.67563,4107.591757
23.35897015,-4515.759469,4135.030264,4103.946262
23.39238784,-4528.506828,4128.368728,4100.284729
23.42580554,-4541.236686,4121.691071,4096.607194
23.45922324,-4553.949017,4114.99734,4092.913693
23.49264094,-4566.643795,4108.287581,4089.204261
23.52605863,-4579.320993,4101.561842,4085.478934
23.55947633,-4591.980586,4094.820168,4081.737747
23.59289403,-4604.622547,4088.062608,4077.980737
23.62631172,-4617.24685,4081.289208,4074.207937
23.65972942,-4629.853469,4074.500013,4070.419385
23.69314712,-4642.442377,4067.695072,4066.615114
23.72656481,-4655.01355,4060.874429,4062.795161
23.75998251,-4667.566959,4054.038132,4058.95956
23.79340021,-4680.10258,4047.186226,4055.108345
23.8268179,-4692.620385,4040.318758,4051.241553
23.8602356,-4705.120349,4033.435773,4047.359218
23.8936533,-4717.602446,4026.537318,4043.461374
23.927071,-4730.06665,4019.623438,4039.548057
23.96048869,-4742.512933,4012.69418,4035.6193
23.99390639,-4754.941271,4005.749588,4031.675138
24.02732409,-4767.351637,3998.789708,4027.715607
24.06074178,-4779.744004,3991.814585,4023.740739
24.09415948,-4792.118346,3984.824266,4019.750569
24.12757718,-4804.474638,3977.818795,4015.745131
24.16099487,-4816.812853,3970.798217,4011.72446
24.19441257,-4829.132964,3963.762577,4007.688589
24.22783027,-4841.434947,3956.711921,4003.637552
24.26124796,-4853.718773,3949.646293,3999.571383
24.29466566,-4865.984417,3942.565738,3995.490116
24.32808336,-4878.231854,3935.4703,3991.393784
24.36150106,-4890.461055,3928.360024,3987.282421
24.39491875,-4902.671996,3921.234955,3983.15606
24.42833645,-4914.86465,3914.095137,3979.014734
24.46175415,-4927.038991,3906.940613,3974.858477
24.49517184,-4939.194993,3899.77143,3970.687322
24.52858954,-4951.332628,3892.587629,3966.501302
24.56200724,-4963.451871,3885.389256,3962.30045
24.59542493,-4975.552696,3878.176354,3958.084799
24.62884263,-4987.635076,3870.948967,3953.854381
24.66226033,-4999.698985,3863.707139,3949.60923
24.69567802,-5011.744397,3856.450913,3945.349378
24.72909572,-5023.771285,3849.180332,3941.074857
24.76251342,-5035.779623,3841.895441,3936.7857
24.79593112,-5047.769384,3834.596282,3932.48194
24.82934881,-5059.740543,3827.282898,3928.163608
24.86276651,-5071.693072,3819.955333,3923.830738
24.89618421,-5083.626946,3812.61363,3919.48336
24.9296019,-5095.542138,3805.25783,3915.121507
24.9630196,-5107.438622,3797.887979,3910.745211
24.9964373,-5119.316372,3790.504117,3906.354503
25.02985499,-5131.17536,3783.106287,3901.949416
25.06327269,-5143.015561,3775.694532,3897.529981
25.09669039,-5154.836948,3768.268895,3893.09623
25.13010808,-5166.639495,3760.829417,3888.648194
25.16352578,-5178.423175,3753.376141,3884.185904
25.19694348,-5190.187962,3745.909109,3879.709392
25.23036118,-5201.933829,3738.428363,3875.21869
25.26377887,-5213.660751,3730.933945,3870.713827
25.29719657,-5225.3687,3723.425896,3866.194835
25.33061427,-5237.057651,3715.904258,3861.661746
25.36403196,-5248.727576,3708.369074,3857.11459
25.39744966,-5260.37845,3700.820383,3852.553397
25.43086736,-5272.010246,3693.258229,3847.978199
25.46428505,-5283.622937,3685.682651,3843.389026
25.49770275,-5295.216497,3678.093692,3838.785908
25.53112045,-5306.790899,3670.491392,3834.168877
25.56453814,-5318.346118,3662.875793,3829.537962
25.59795584,-5329.882126,3655.246935,3824.893194
25.63137354,-5341.398898,3647.60486,3820.234602
25.66479124,-5352.896406,3639.949607,3815.562218
25.69820893,-5364.374624,3632.281218,3810.87607
25.73162663,-5375.833526,3624.599733,3806.176189
25.76504433,-5387.273086,3616.905192,3801.462605
25.79846202,-5398.693277,3609.197637,3796.735348
25.83187972,-5410.094072,3601.477106,3791.994446
25.86529742,-5421.475445,3593.743642,3787.23993
25.89871511,-5432.837369,3585.997282,3782.47183
25.93213281,-5444.179819,3578.238068,3777.690174
25.96555051,-5455.502767,3570.466039,3772.894992
25.9989682,-5466.806188,3562.681236,3768.086314
26.0323859,-5478.090054,3554.883697,3763.264168
26.0658036,-5489.35434,3547.073463,3758.428584
26.0992213,-5500.599019,3539.250572,3753.57959
26.13263899,-5511.824064,3531.415066,3748.717216
26.16605669,-5523.02945,3523.566981,3743.84149
26.19947439,-5534.215149,3515.706359,3738.952442
26.23289208,-5545.381136,3507.833238,3734.050099
26.26630978,-5556.527384,3499.947657,3729.134491
26.29972748,-5567.653867,3492.049656,3724.205647
26.33314517,-5578.760557,3484.139272,3719.263593
26.36656287,-5589.84743,3476.216546,3714.30836
26.39998057,-5600.914458,3468.281515,3709.339975
26.43339826,-5611.961616,3460.334219,3704.358467
26.46681596,-5622.988877,3452.374695,3699.363864
26.50023366,-5633.996214,3444.402982,3694.356193
26.53365136,-5644.983602,3436.41912,3689.335484
26.56706905,-5655.951014,3428.423145,3684.301763
26.60048675,-5666.898423,3420.415096,3679.255059
26.63390445,-5677.825805,3412.395012,3674.1954
26.66732214,-5688.733132,3404.36293,3669.122813
26.70073984,-5699.620378,3396.318888,3664.037326
26.73415754,-5710.487517,3388.262924,3658.938967
26.76757523,-5721.334523,3380.195076,3653.827762
26.80099293,-5732.16137,3372.115382,3648.70374
26.83441063,-5742.968032,3364.023879,3643.566929
26.86782832,-5753.754482,3355.920605,3638.417354
26.90124602,-5764.520694,3347.805597,3633.255044
26.93466372,-5775.266643,3339.678893,3628.080026
26.96808142,-5785.992302,3331.540529,3622.892327
27.00149911,-5796.697646,3323.390544,3617.691973
27.03491681,-5807.382648,3315.228974,3612.478993
27.06833451,-5818.047282,3307.055856,3607.253412
27.1017522,-5828.691523,3298.871228,3602.015258
27.1351699,-5839.315345,3290.675126,3596.764557
27.1685876,-5849.918721,3282.467587,3591.501337
27.20200529,-5860.501626,3274.248647,3586.225623
27.23542299,-5871.064034,3266.018345,3580.937443
27.26884069,-5881.60592,3257.776715,3575.636823
27.30225838,-5892.127257,3249.523795,3570.323789
27.33567608,-5902.628019,3241.259621,3564.998369
27.36909378,-5913.108182,3232.98423,3559.660587
27.40251148,-5923.567719,3224.697657,3554.310471
27.43592917,-5934.006605,3216.399939,3548.948048
27.46934687,-5944.424815,3208.091113,3543.573342
27.50276457,-5954.822322,3199.771214,3538.18638
27.53618226,-5965.199101,3191.440278,3532.787188
27.56959996,-5975.555127,3183.098342,3527.375793
27.60301766,-5985.890374,3174.74544,3521.95222
27.63643535,-5996.204817,3166.38161,3516.516495
27.66985305,-6006.498431,3158.006886,3511.068644
27.70327075,-6016.771189,3149.621305,3505.608693
27.73668844,-6027.023068,3141.224902,3500.136668
27.77010614,-6037.254042,3132.817712,3494.652594
27.80352384,-6047.464085,3124.399771,3489.156496
27.83694154,-6057.653172,3115.971115,3483.648401
27.87035923,-6067.821279,3107.531779,3478.128335
27.90377693,-6077.96838,3099.081798,3472.596321
27.93719463,-6088.09445,3090.621207,3467.052387
27.97061232,-6098.199465,3082.150042,3461.496557
28.00403002,-6108.283399,3073.668337,3455.928857
28.03744772,-6118.346227,3065.176128,3450.349312
28.07086541,-6128.387926,3056.67345,3444.757948
28.10428311,-6138.408469,3048.160337,3439.154789
28.13770081,-6148.407833,3039.636825,3433.53986
28.1711185,-6158.385992,3031.102948,3427.913188
28.2045362,-6168.342923,3022.558741,3422.274797
28.2379539,-6178.2786,3014.004238,3416.624711
28.2713716,-6188.192999,3005.439475,3410.962957
28.30478929,-6198.086096,2996.864485,3405.289558
28.33820699,-6207.957866,2988.279304,3399.604541
28.37162469,-6217.808285,2979.683966,3393.907929
28.40504238,-6227.637329,2971.078505,3388.199748
28.43846008,-6237.444974,2962.462956,3382.480022
28.47187778,-6247.231195,2953.837352,3376.748777
28.50529547,-6256.995969,2945.201729,3371.006036
28.53871317,-6266.739271,2936.556119,3365.251826
28.57213087,-6276.461077,2927.900559,3359.486169
28.60554856,-6286.161364,2919.235081,3353.709091
28.63896626,-6295.840109,2910.559719,3347.920617
28.67238396,-6305.497286,2901.874508,3342.120771
28.70580166,-6315.132872,2893.179481,3336.309578
28.73921935,-6324.746845,2884.474673,3330.487062
28.77263705,-6334.33918,2875.760117,3324.653247
28.80605475,-6343.909854,2867.035847,3318.808158
28.83947244,-6353.458843,2858.301897,3312.95182
28.87289014,-6362.986125,2849.5583,3307.084257
28.90630784,-6372.491675,2840.805091,3301.205492
28.93972553,-6381.975472,2832.042302,3295.315552
28.97314323,-6391.437491,2823.269967,3289.414458
29.00656093,-6400.87771,2814.488121,3283.502237
29.03997862,-6410.296106,2805.696795,3277.578912
29.07339632,-6419.692655,2796.896025,3271.644508
29.10681402,-6429.067336,2788.085842,3265.699048
29.14023172,-6438.420125,2779.266281,3259.742557
29.17364941,-6447.751,2770.437375,3253.775059
29.20706711,-6457.059939,2761.599157,3247.796578
29.24048481,-6466.346918,2752.75166,3241.807138
29.2739025,-6475.611916,2743.894918,3235.806764
29.3073202,-6484.854909,2735.028963,3229.795479
29.3407379,-6494.075877,2726.153829,3223.773307
29.37415559,-6503.274797,2717.269549,3217.740272
29.40757329,-6512.451646,2708.376156,3211.696399
29.44099099,-6521.606404,2699.473683,3205.641711
29.47440868,-6530.739047,2690.562163,3199.576232
29.50782638,-6539.849555,2681.641628,3193.499987
29.54124408,-6548.937905,2672.712113,3187.412999
29.57466178,-6558.004076,2663.773649,3181.315292
29.60807947,-6567.048046,2654.826269,3175.20689
29.64149717,-6576.069795,2645.870007,3169.087817
29.67491487,-6585.0693,2636.904895,3162.958096
29.70833256,-6594.046541,2627.930965,3156.817752
29.74175026,-6603.001496,2618.948251,3150.666809
29.77516796,-6611.934145,2609.956785,3144.50529
29.80858565,-6620.844465,2600.9566,3138.333219
29.84200335,-6629.732438,2591.947729,3132.15062
29.87542105,-6638.598041,2582.930203,3125.957517
29.90883874,-6647.441254,2573.904056,3119.753933
29.94225644,-6656.262057,2564.869321,3113.539893
29.97567414,-6665.060429,2555.826029,3107.31542
30.00909184,-6673.83635,2546.774213,3101.080537
30.04250953,-6682.589799,2537.713906,3094.83527
30.07592723,-6691.320757,2528.64514,3088.579641
